% Edge sensor logfile normalized 'log_20240202_162028.254/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887236.8275 195 227 240 255 240 250 231 182  0.0000
1706887236.8350 205 236 227 239 233 239 232 177  0.0000
1706887236.8432 181 216 229 245 245 247 233 180  0.0000
1706887236.8516 178 225 239 263 244 245 228 185  0.0000
1706887236.8592 189 233 248 258 241 250 236 199  0.0000
1706887236.8678 205 237 251 260 249 264 249 194  0.0000
1706887236.8754 198 239 249 261 247 266 251 199  0.0000
1706887236.8830 191 233 249 272 264 274 253 196  0.0000
1706887236.8911 217 258 265 277 253 267 243 189  0.0000
1706887236.8996 215 242 253 257 252 259 245 185  0.0000
1706887236.9071 204 239 260 269 250 257 241 192  0.0000
1706887236.9157 210 245 258 268 249 258 248 197  0.0000
1706887236.9233 208 248 257 266 257 261 250 189  0.0000
1706887236.9309 212 244 255 276 251 258 247 191  0.0000
1706887236.9388 209 246 258 270 251 261 249 198  0.0000
1706887236.9475 201 241 250 264 250 263 251 193  0.0000
1706887236.9551 206 243 258 273 258 262 247 190  0.0000
1706887236.9631 205 249 260 273 258 259 251 198  0.0000
1706887236.9718 205 248 266 270 253 263 248 201  0.0000
1706887236.9793 205 252 272 274 255 257 245 199  0.0000
1706887236.9877 214 252 271 277 255 262 244 194  0.0000
1706887236.9948 210 247 252 273 251 257 245 197  0.0000
1706887237.0034 210 242 263 277 263 262 253 200  0.0000
1706887237.0110 209 247 263 274 255 262 243 192  0.0000
1706887237.0197 205 241 258 277 257 262 246 206  0.0000
1706887237.0282 207 251 263 276 267 263 249 196  0.0000
1706887237.0358 213 251 267 281 255 250 255 209  0.0000
1706887237.0431 205 254 261 268 258 287 267 210  0.0000
1706887237.0509 216 259 280 294 277 272 257 205  0.0000
1706887237.0596 238 273 285 281 262 263 246 192  0.0000
1706887237.0673 214 253 262 266 245 262 245 190  0.0000
1706887237.0749 223 254 272 274 266 265 247 192  0.0000
1706887237.0836 218 252 269 275 262 263 248 182  0.0000
1706887237.0910 219 254 272 280 249 244 225 171  0.0000
1706887237.0988 213 253 257 254 235 252 249 192  0.0000
1706887237.1075 214 248 266 275 257 259 240 189  0.0000
1706887237.1152 217 240 249 258 244 250 240 200  0.0000
1706887237.1238 202 238 255 273 259 266 251 198  0.0000
1706887237.1315 203 241 261 276 260 263 249 192  0.0000
1706887237.1398 220 251 266 272 262 260 245 198  0.0000
1706887237.1475 219 249 269 280 263 266 248 192  0.0000
1706887237.1551 206 251 267 277 258 264 239 184  0.0000
1706887237.1637 208 246 263 275 251 266 250 192  0.0000
1706887237.1715 213 255 267 270 254 253 249 202  0.0000
1706887237.1791 217 249 263 272 251 256 242 193  0.0000
1706887237.1876 211 253 264 261 245 260 246 186  0.0000
1706887237.1948 217 252 269 272 255 260 253 194  0.0000
1706887237.2035 205 248 260 269 252 256 245 189  0.0000
1706887237.2110 205 248 270 272 248 256 250 188  0.0000
1706887237.2198 217 249 268 271 251 256 249 204  0.0000
1706887237.2274 209 253 265 270 248 257 248 192  0.0000
1706887237.2351 215 249 263 271 241 250 243 200  0.0000
1706887237.2435 212 250 263 276 251 259 253 195  0.0000
1706887237.2511 206 237 262 266 244 255 238 186  0.0000
1706887237.2598 210 248 262 272 247 246 225 173  0.0000
1706887237.2674 208 244 262 265 239 244 240 185  0.0000
1706887237.2750 207 247 261 256 224 233 234 177  0.0000
1706887237.2828 209 245 247 242 220 236 232 185  0.0000
1706887237.2912 184 225 238 246 235 247 241 188  0.0000
1706887237.2996 191 236 247 255 235 245 240 191  0.0000
1706887237.3073 207 242 255 266 250 261 253 204  0.0000
1706887237.3151 200 247 255 263 241 251 245 207  0.0000
1706887237.3237 198 244 251 258 244 265 265 205  0.0000
1706887237.3315 204 245 263 278 262 276 251 191  0.0000
1706887237.3399 225 260 269 281 247 251 241 193  0.0000
1706887237.3472 213 245 252 252 242 258 243 193  0.0000
1706887237.3550 224 249 260 269 256 259 245 191  0.0000
1706887237.3638 218 250 256 262 254 260 252 200  0.0000
1706887237.3714 210 243 250 265 246 259 245 196  0.0000
1706887237.3792 212 246 256 269 256 261 248 201  0.0000
1706887237.3878 212 249 258 267 254 259 244 189  0.0000
1706887237.3949 209 243 253 262 248 256 244 198  0.0000
1706887237.4037 205 247 259 265 249 263 250 195  0.0000
1706887237.4115 214 241 256 259 247 258 248 197  0.0000
1706887237.4191 211 244 253 265 248 260 250 206  0.0000
1706887237.4268 209 244 256 269 252 263 247 194  0.0000
1706887237.4353 206 243 260 276 251 254 236 188  0.0000
1706887237.4436 211 249 261 277 249 257 252 199  0.0000
1706887237.4514 211 246 262 276 253 257 241 191  0.0000
1706887237.4591 206 243 253 259 246 250 236 189  0.0000
1706887237.4668 215 244 250 265 251 254 242 199  0.0000
1706887237.4756 202 239 252 270 256 256 250 196  0.0000
1706887237.4830 203 241 247 266 251 256 250 203  0.0000
1706887237.4913 209 244 250 266 255 269 266 215  0.0000
1706887237.4990 210 247 277 290 270 271 257 199  0.0000
1706887237.5078 205 243 255 262 244 255 242 198  0.0000
1706887237.5154 218 266 284 286 265 264 249 198  0.0000
1706887237.5229 232 265 267 276 258 257 251 200  0.0000
1706887237.5317 227 250 263 269 251 260 253 185  0.0000
1706887237.5389 219 253 261 271 250 253 238 183  0.0000
1706887237.5477 208 236 254 265 251 259 244 185  0.0000
1706887237.5553 206 249 257 271 238 245 226 169  0.0000
1706887237.5629 225 258 258 257 231 244 232 191  0.0000
1706887237.5715 198 241 247 265 242 251 244 181  0.0000
1706887237.5792 207 250 266 275 251 259 242 189  0.0000
1706887237.5868 216 247 257 264 244 257 245 201  0.0000
1706887237.5951 206 242 261 273 254 262 248 193  0.0000
1706887237.6028 210 243 257 275 256 258 239 178  0.0000
1706887237.6114 206 251 263 268 252 249 245 195  0.0000
1706887237.6189 210 249 258 270 249 245 247 192  0.0000
1706887237.6277 202 247 258 268 244 245 244 190  0.0000
1706887237.6353 215 248 259 272 247 252 253 194  0.0000
1706887237.6437 208 242 247 266 242 254 243 194  0.0000
1706887237.6514 203 250 258 270 249 258 244 191  0.0000
1706887237.6588 203 239 252 264 251 252 247 186  0.0000
1706887237.6676 209 250 259 269 245 250 238 189  0.0000
1706887237.6753 208 243 260 272 254 247 239 187  0.0000
1706887237.6836 210 247 260 277 247 251 233 196  0.0000
1706887237.6909 200 242 253 265 245 242 244 196  0.0000
1706887237.6997 203 244 252 267 252 265 236 177  0.0000
1706887237.7071 203 237 259 272 253 250 237 187  0.0000
1706887237.7148 200 234 252 267 248 254 221 173  0.0000
1706887237.7236 209 243 253 261 235 244 226 177  0.0000
1706887237.7313 194 230 229 249 230 240 228 182  0.0000
1706887237.7396 186 226 246 258 238 247 235 189  0.0000
1706887237.7482 211 247 261 272 250 258 241 195  0.0000
1706887237.7558 189 236 248 263 243 250 246 198  0.0000
1706887237.7635 194 238 247 255 239 248 251 204  0.0000
1706887237.7713 200 236 259 270 266 272 258 204  0.0000
1706887237.7789 205 257 277 293 258 256 240 183  0.0000
1706887237.7876 221 244 261 269 252 258 247 196  0.0000
1706887237.7958 228 262 273 272 254 261 246 189  0.0000
1706887237.8034 230 262 264 270 248 253 243 195  0.0000
1706887237.8111 212 244 258 266 246 257 244 191  0.0000
1706887237.8188 214 244 258 273 254 264 249 195  0.0000
1706887237.8275 208 244 257 275 259 266 241 186  0.0000
1706887237.8352 209 243 262 276 256 265 249 196  0.0000
1706887237.8433 206 246 265 275 254 265 248 200  0.0000
1706887237.8509 211 250 268 276 256 261 245 197  0.0000
1706887237.8596 214 245 260 267 255 257 247 198  0.0000
1706887237.8673 209 246 265 275 256 259 252 196  0.0000
1706887237.8749 207 246 260 275 264 266 249 190  0.0000
1706887237.8834 209 253 262 270 256 261 252 204  0.0000
1706887237.8917 210 250 265 282 263 266 254 195  0.0000
1706887237.8993 211 245 265 276 257 264 248 195  0.0000
1706887237.9070 213 248 266 271 251 262 249 197  0.0000
1706887237.9158 213 253 264 278 256 265 254 197  0.0000
1706887237.9234 210 252 264 270 255 266 255 217  0.0000
1706887237.9308 207 241 257 272 275 286 274 205  0.0000
1706887237.9392 211 257 289 293 273 278 259 204  0.0000
1706887237.9468 199 243 263 274 253 264 249 195  0.0000
1706887237.9556 223 274 292 292 266 271 250 201  0.0000
1706887237.9633 225 262 274 283 259 264 252 197  0.0000
1706887237.9709 219 252 269 276 261 266 251 189  0.0000
1706887237.9794 218 252 268 275 252 253 236 193  0.0000
1706887237.9871 211 244 255 266 258 267 253 195  0.0000
1706887237.9953 209 249 268 270 243 245 239 183  0.0000
1706887238.0031 214 249 256 266 251 265 248 195  0.0000
1706887238.0108 197 235 256 269 258 261 253 195  0.0000
1706887238.0192 207 251 266 272 260 264 245 192  0.0000
1706887238.0270 215 252 266 276 256 265 250 200  0.0000
1706887238.0358 204 246 263 267 248 259 252 203  0.0000
1706887238.0430 205 240 258 270 258 262 249 195  0.0000
1706887238.0518 207 245 266 277 260 269 246 193  0.0000
1706887238.0595 205 241 253 276 255 267 252 195  0.0000
1706887238.0669 203 241 261 276 258 264 249 191  0.0000
1706887238.0757 210 246 266 276 258 264 247 200  0.0000
1706887238.0833 205 250 260 268 249 257 251 190  0.0000
1706887238.0916 209 241 257 270 254 266 254 201  0.0000
1706887238.0994 207 244 264 272 251 255 249 193  0.0000
1706887238.1080 207 240 260 269 250 262 247 199  0.0000
1706887238.1156 203 243 263 270 256 261 252 199  0.0000
1706887238.1233 211 244 260 270 262 264 250 194  0.0000
1706887238.1311 207 245 259 267 255 257 245 196  0.0000
1706887238.1393 209 247 266 273 255 254 231 177  0.0000
1706887238.1470 205 254 265 270 258 262 250 191  0.0000
1706887238.1556 212 250 256 265 237 239 223 176  0.0000
1706887238.1632 213 243 245 254 234 248 240 193  0.0000
1706887238.1709 182 212 235 255 248 256 246 192  0.0000
1706887238.1797 186 236 255 264 248 258 240 189  0.0000
1706887238.1869 209 248 261 278 257 261 251 197  0.0000
1706887238.1953 192 240 260 273 254 264 243 189  0.0000
1706887238.2029 198 242 254 268 261 263 259 207  0.0000
1706887238.2115 207 245 272 284 263 274 258 208  0.0000
1706887238.2192 220 262 272 276 257 265 250 198  0.0000
1706887238.2270 203 245 260 275 255 259 249 193  0.0000
1706887238.2356 220 255 267 276 254 260 250 196  0.0000
1706887238.2438 214 247 261 272 255 261 250 196  0.0000
1706887238.2516 209 243 260 272 254 260 244 196  0.0000
1706887238.2592 216 252 265 276 257 264 245 191  0.0000
1706887238.2669 209 246 258 267 249 260 243 191  0.0000
1706887238.2757 211 246 258 271 255 264 248 193  0.0000
1706887238.2833 210 253 266 274 257 263 254 202  0.0000
1706887238.2915 202 238 252 267 255 264 255 208  0.0000
1706887238.2992 208 248 259 278 259 266 250 188  0.0000
1706887238.3068 211 248 270 276 261 259 245 193  0.0000
1706887238.3156 209 248 266 273 261 268 250 193  0.0000
1706887238.3233 206 247 265 276 256 262 243 187  0.0000
1706887238.3309 217 257 269 273 257 267 252 197  0.0000
1706887238.3390 209 246 262 272 258 261 246 191  0.0000
1706887238.3478 204 246 256 268 249 270 251 202  0.0000
1706887238.3555 207 247 263 274 256 262 251 196  0.0000
1706887238.3631 209 245 258 268 261 269 268 222  0.0000
1706887238.3709 205 245 272 295 284 284 269 206  0.0000
1706887238.3793 225 269 284 288 267 273 250 199  0.0000
1706887238.3871 211 254 257 269 248 259 245 193  0.0000
1706887238.3954 232 269 282 278 263 270 257 201  0.0000
1706887238.4030 224 260 266 281 263 268 255 201  0.0000
1706887238.4118 209 250 262 272 256 262 240 180  0.0000
1706887238.4196 204 245 257 262 244 249 239 194  0.0000
1706887238.4269 204 246 261 276 250 258 248 192  0.0000
1706887238.4357 210 251 258 254 238 246 240 192  0.0000
1706887238.4430 206 238 247 264 255 262 250 198  0.0000
1706887238.4516 203 247 264 272 256 264 254 199  0.0000
1706887238.4594 212 250 264 272 251 260 248 195  0.0000
1706887238.4679 209 244 262 271 256 259 253 201  0.0000
1706887238.4755 209 242 262 272 258 268 252 198  0.0000
1706887238.4832 205 244 260 275 257 264 249 191  0.0000
1706887238.4915 213 244 262 275 252 259 244 197  0.0000
1706887238.4991 207 246 263 279 255 257 250 189  0.0000
1706887238.5069 208 252 263 277 257 260 243 185  0.0000
1706887238.5154 216 248 266 271 249 261 250 200  0.0000
1706887238.5231 209 243 252 266 257 266 251 196  0.0000
1706887238.5308 208 242 251 268 253 264 250 195  0.0000
1706887238.5392 202 242 261 272 255 263 250 198  0.0000
1706887238.5468 202 238 254 270 260 264 253 195  0.0000
1706887238.5556 208 245 257 272 261 258 246 194  0.0000
1706887238.5631 211 249 264 275 255 259 246 194  0.0000
1706887238.5717 202 245 258 275 246 262 240 173  0.0000
1706887238.5794 216 245 261 273 243 243 227 176  0.0000
1706887238.5871 212 249 260 271 254 257 247 194  0.0000
1706887238.5954 209 240 254 257 228 240 237 190  0.0000
1706887238.6029 198 230 235 257 242 250 243 191  0.0000
1706887238.6117 185 230 252 262 247 253 243 185  0.0000
1706887238.6193 194 239 253 270 248 259 247 198  0.0000
1706887238.6270 207 246 261 271 253 256 241 190  0.0000
1706887238.6358 203 244 254 268 251 258 253 212  0.0000
1706887238.6429 197 238 252 271 260 271 262 212  0.0000
1706887238.6515 202 250 268 282 262 272 259 202  0.0000
1706887238.6592 216 255 274 282 269 268 246 194  0.0000
1706887238.6668 212 249 260 268 255 260 250 196  0.0000
1706887238.6756 216 247 260 273 260 265 248 197  0.0000
1706887238.6829 210 251 267 277 254 265 249 187  0.0000
1706887238.6912 212 244 260 270 248 259 245 192  0.0000
1706887238.6997 205 247 261 272 250 269 254 204  0.0000
1706887238.7074 204 241 254 271 256 260 249 193  0.0000
1706887238.7150 208 245 259 274 249 257 251 192  0.0000
1706887238.7239 210 245 259 273 258 271 257 203  0.0000
1706887238.7316 206 243 262 272 259 264 253 196  0.0000
1706887238.7396 205 246 258 274 256 262 245 190  0.0000
1706887238.7474 212 246 266 267 251 260 250 201  0.0000
1706887238.7551 214 244 267 268 256 262 251 195  0.0000
1706887238.7638 212 249 265 270 248 254 249 197  0.0000
1706887238.7716 212 249 264 273 254 267 252 196  0.0000
1706887238.7795 206 247 256 276 260 264 251 205  0.0000
1706887238.7869 207 246 264 278 254 259 249 199  0.0000
