% Edge sensor logfile normalized 'log_20240202_161748.666/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887077.4119 0 0 0 0 0 2 0 2  0.0000
1706887077.4195 3 0 0 0 0 0 0 6  0.0000
1706887077.4276 2 0 0 2 0 0 0 9  0.0000
1706887077.4350 0 3 0 6 6 11 12 17  0.0000
1706887077.4436 0 7 14 17 17 16 12 7  0.0000
1706887077.4509 22 17 14 7 4 8 8 14  0.0000
1706887077.4595 5 0 3 0 1 1 2 0  0.0000
1706887077.4681 20 15 10 5 1 1 3 8  0.0000
1706887077.4751 4 1 5 6 7 3 0 0  0.0000
1706887077.4835 6 4 0 0 0 0 0 0  0.0000
1706887077.4923 0 0 0 0 0 0 0 0  0.0000
1706887077.4997 0 0 0 0 4 0 2 0  0.0000
1706887077.5073 0 0 0 0 0 0 0 0  0.0000
1706887077.5160 0 0 0 2 0 0 1 1  0.0000
1706887077.5230 3 0 0 2 4 3 0 2  0.0000
1706887077.5316 0 0 0 0 0 3 5 0  0.0000
1706887077.5401 0 0 4 5 6 6 0 0  0.0000
1706887077.5474 0 0 1 3 8 8 0 3  0.0000
1706887077.5560 0 0 0 2 0 0 0 0  0.0000
1706887077.5636 5 0 0 5 1 0 0 5  0.0000
1706887077.5719 2 1 0 0 0 1 0 4  0.0000
1706887077.5790 0 0 0 0 0 0 1 0  0.0000
1706887077.5877 0 0 2 1 0 1 2 1  0.0000
1706887077.5949 0 0 0 2 0 3 2 2  0.0000
1706887077.6036 0 0 0 0 0 2 0 0  0.0000
1706887077.6131 1 1 3 0 0 0 0 0  0.0000
1706887077.6194 0 2 0 0 0 0 0 5  0.0000
1706887077.6278 1 0 0 0 0 0 0 0  0.0000
1706887077.6355 0 0 0 0 0 0 0 0  0.0000
1706887077.6430 0 0 0 0 0 0 0 13  0.0000
1706887077.6517 0 0 0 0 0 11 9 7  0.0000
1706887077.6602 1 1 4 7 7 5 4 2  0.0000
1706887077.6675 0 0 0 9 10 0 0 0  0.0000
1706887077.6758 3 11 9 7 5 4 0 0  0.0000
1706887077.6844 12 3 5 0 0 1 2 2  0.0000
1706887077.6918 2 3 0 0 0 1 2 0  0.0000
1706887077.6993 2 0 0 3 0 8 3 3  0.0000
1706887077.7078 0 0 3 8 5 2 0 4  0.0000
1706887077.7151 0 0 4 3 0 0 1 0  0.0000
1706887077.7235 0 0 1 0 0 1 0 0  0.0000
1706887077.7321 4 3 4 7 0 2 0 0  0.0000
1706887077.7394 2 0 0 0 0 0 0 0  0.0000
1706887077.7478 0 1 0 0 0 3 9 7  0.0000
1706887077.7564 1 2 0 5 5 0 4 0  0.0000
1706887077.7634 1 3 3 0 0 0 5 4  0.0000
1706887077.7709 0 5 0 3 8 3 6 12  0.0000
1706887077.7803 0 2 1 5 1 0 0 4  0.0000
1706887077.7876 3 0 1 0 0 9 18 16  0.0000
1706887077.7950 5 8 19 20 16 15 17 10  0.0000
1706887077.8036 18 18 16 4 5 4 3 3  0.0000
1706887077.8109 8 9 0 0 8 1 1 9  0.0000
1706887077.8196 4 0 0 0 2 9 10 5  0.0000
1706887077.8279 4 1 7 0 5 0 0 0  0.0000
1706887077.8353 1 4 0 0 0 0 0 0  0.0000
1706887077.8438 0 0 0 0 0 0 1 5  0.0000
1706887077.8514 0 1 0 3 8 0 0 0  0.0000
1706887077.8598 1 1 0 0 0 0 0 0  0.0000
1706887077.8674 6 5 0 3 0 2 3 1  0.0000
1706887077.8756 0 0 0 0 0 2 7 6  0.0000
1706887077.8838 0 0 0 2 0 1 0 0  0.0000
1706887077.8914 5 0 2 0 0 0 0 0  0.0000
1706887077.9001 5 3 5 5 2 1 0 0  0.0000
1706887077.9074 2 0 5 6 1 0 0 0  0.0000
1706887077.9149 5 2 2 0 0 4 0 0  0.0000
1706887077.9242 0 0 0 0 0 0 2 2  0.0000
1706887077.9314 1 5 1 6 5 8 6 5  0.0000
1706887077.9399 0 0 2 4 0 2 3 5  0.0000
1706887077.9485 0 0 0 0 4 2 0 0  0.0000
1706887077.9558 0 3 5 0 0 0 0 0  0.0000
1706887077.9634 4 0 3 0 0 0 0 0  0.0000
1706887077.9730 0 0 0 0 0 0 0 0  0.0000
1706887077.9791 0 0 0 0 0 0 0 0  0.0000
1706887077.9877 0 0 0 0 0 0 0 0  0.0000
1706887077.9964 0 0 0 0 0 0 0 2  0.0000
1706887078.0039 0 0 1 0 8 13 12 3  0.0000
1706887078.0114 4 11 10 16 11 3 0 0  0.0000
1706887078.0200 0 4 3 3 0 1 0 6  0.0000
1706887078.0269 14 15 12 6 0 0 0 0  0.0000
1706887078.0356 7 3 0 0 0 1 5 3  0.0000
1706887078.0441 2 0 1 0 1 0 4 0  0.0000
1706887078.0515 0 0 5 8 0 0 0 6  0.0000
1706887078.0590 0 0 4 0 0 0 0 0  0.0000
1706887078.0675 3 3 0 0 0 1 1 0  0.0000
1706887078.0756 4 0 2 6 1 2 0 3  0.0000
1706887078.0831 1 1 0 0 0 0 0 1  0.0000
1706887078.0917 0 0 0 0 0 1 4 6  0.0000
