% Edge sensor logfile normalized 'log_20240202_161804.588/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887093.0006 186 236 249 256 240 246 236 190  0.0000
1706887093.0087 191 242 251 265 245 252 232 186  0.0000
1706887093.0164 190 244 257 268 238 249 232 180  0.0000
1706887093.0250 209 247 259 267 235 248 236 191  0.0000
1706887093.0331 206 243 253 257 244 250 242 190  0.0000
1706887093.0412 198 246 255 262 243 245 231 187  0.0000
1706887093.0488 210 239 256 260 247 262 245 201  0.0000
1706887093.0570 207 240 258 267 249 254 239 186  0.0000
1706887093.0647 200 243 258 264 251 254 241 190  0.0000
1706887093.0733 207 250 261 274 257 252 236 179  0.0000
1706887093.0804 208 246 261 272 252 256 240 196  0.0000
1706887093.0885 203 247 262 267 255 255 241 191  0.0000
1706887093.0972 212 248 263 275 253 255 248 201  0.0000
1706887093.1052 204 248 255 260 251 257 248 200  0.0000
1706887093.1139 201 244 256 267 256 264 249 197  0.0000
1706887093.1204 210 246 263 269 256 263 249 195  0.0000
1706887093.1285 208 243 252 267 251 263 251 203  0.0000
1706887093.1367 204 245 257 271 256 257 249 190  0.0000
1706887093.1443 204 249 267 281 262 261 243 186  0.0000
1706887093.1524 213 250 265 275 252 245 233 162  0.0000
1706887093.1603 204 248 260 267 234 243 225 183  0.0000
1706887093.1686 214 252 260 269 243 253 249 192  0.0000
1706887093.1767 208 253 263 258 227 243 239 180  0.0000
1706887093.1847 206 235 232 250 236 243 238 205  0.0000
1706887093.1925 181 222 245 264 254 266 245 183  0.0000
1706887093.2007 189 233 261 270 256 255 238 184  0.0000
1706887093.2087 201 244 255 270 255 261 249 200  0.0000
1706887093.2172 196 235 262 275 255 259 249 207  0.0000
1706887093.2253 190 241 257 266 254 263 258 214  0.0000
1706887093.2325 206 238 254 274 275 279 257 201  0.0000
1706887093.2413 209 259 281 285 267 273 257 200  0.0000
1706887093.2483 216 249 260 272 260 266 254 193  0.0000
1706887093.2566 218 260 269 271 251 265 251 206  0.0000
1706887093.2649 230 259 270 271 254 263 254 201  0.0000
1706887093.2732 207 245 259 268 257 264 247 196  0.0000
1706887093.2804 203 250 260 270 256 261 240 192  0.0000
1706887093.2892 202 249 260 273 248 251 246 193  0.0000
1706887093.2973 205 245 256 272 256 256 246 201  0.0000
1706887093.3046 212 245 266 272 255 260 244 197  0.0000
1706887093.3130 202 245 253 265 249 256 255 200  0.0000
1706887093.3213 209 247 256 270 256 261 252 196  0.0000
1706887093.3285 204 248 257 275 265 268 256 206  0.0000
1706887093.3372 208 245 257 269 259 263 251 201  0.0000
1706887093.3444 201 241 260 270 257 261 250 194  0.0000
1706887093.3533 207 246 267 278 259 256 247 196  0.0000
1706887093.3611 210 257 268 271 248 257 244 199  0.0000
1706887093.3689 204 244 253 269 251 264 238 194  0.0000
1706887093.3772 208 247 259 269 254 257 250 194  0.0000
1706887093.3848 212 252 262 268 257 261 252 197  0.0000
1706887093.3930 209 245 254 271 254 259 246 186  0.0000
1706887093.4012 204 241 264 273 260 271 260 224  0.0000
1706887093.4090 196 250 264 276 259 269 251 187  0.0000
1706887093.4169 207 245 264 272 252 260 265 218  0.0000
1706887093.4250 205 252 268 275 276 282 274 198  0.0000
1706887093.4326 212 261 286 287 274 266 252 198  0.0000
1706887093.4408 230 260 278 281 264 262 249 208  0.0000
1706887093.4490 210 251 261 274 259 266 248 208  0.0000
1706887093.4569 223 248 268 280 266 269 246 203  0.0000
1706887093.4647 224 259 273 283 268 272 256 198  0.0000
1706887093.4727 214 252 267 283 266 264 239 187  0.0000
1706887093.4804 211 248 264 263 240 251 245 183  0.0000
1706887093.4886 212 255 268 274 257 260 251 198  0.0000
1706887093.4968 219 251 262 257 242 255 248 201  0.0000
1706887093.5047 206 237 242 251 245 261 250 205  0.0000
1706887093.5135 197 239 254 266 250 260 247 190  0.0000
1706887093.5205 205 246 263 275 254 260 252 204  0.0000
1706887093.5284 199 241 255 268 251 261 254 202  0.0000
1706887093.5365 202 246 264 280 258 265 247 199  0.0000
1706887093.5448 206 256 262 270 259 254 244 193  0.0000
1706887093.5525 206 249 262 269 255 261 248 196  0.0000
1706887093.5608 200 244 255 268 250 264 251 197  0.0000
1706887093.5684 212 247 266 273 249 258 246 193  0.0000
1706887093.5772 209 247 252 264 241 249 242 197  0.0000
1706887093.5843 210 249 256 266 249 262 255 199  0.0000
1706887093.5925 206 238 253 264 249 256 249 196  0.0000
1706887093.6003 204 244 260 273 249 268 253 200  0.0000
1706887093.6083 202 247 250 270 255 259 253 203  0.0000
1706887093.6172 202 239 263 268 254 255 244 191  0.0000
1706887093.6250 206 245 261 270 251 255 242 186  0.0000
1706887093.6333 214 253 258 268 245 256 250 199  0.0000
1706887093.6404 204 244 260 268 252 257 257 192  0.0000
1706887093.6493 203 243 257 273 249 247 244 196  0.0000
1706887093.6573 212 245 256 265 247 257 247 197  0.0000
1706887093.6651 199 240 248 265 253 258 246 187  0.0000
1706887093.6728 201 240 259 272 242 249 221 171  0.0000
1706887093.6810 205 250 248 253 225 241 230 191  0.0000
1706887093.6892 203 243 253 264 249 257 246 191  0.0000
1706887093.6969 202 232 233 245 233 238 238 189  0.0000
1706887093.7051 193 219 231 254 229 248 239 193  0.0000
1706887093.7130 188 234 243 257 239 247 244 188  0.0000
1706887093.7208 194 237 253 260 243 256 249 204  0.0000
1706887093.7290 207 246 260 265 247 257 248 201  0.0000
1706887093.7373 195 234 245 257 243 256 259 210  0.0000
1706887093.7448 200 236 247 262 262 278 260 213  0.0000
1706887093.7530 198 252 275 286 268 269 245 185  0.0000
1706887093.7613 217 260 263 271 258 249 238 182  0.0000
1706887093.7686 209 250 256 265 247 254 254 207  0.0000
1706887093.7769 224 260 262 271 253 253 247 199  0.0000
1706887093.7851 214 251 251 260 242 253 235 189  0.0000
1706887093.7927 205 239 250 263 250 258 249 199  0.0000
1706887093.8009 203 240 249 265 253 254 247 198  0.0000
1706887093.8092 201 237 255 266 252 255 243 194  0.0000
1706887093.8165 203 243 252 262 246 257 240 191  0.0000
1706887093.8247 204 249 255 267 249 256 247 195  0.0000
1706887093.8327 203 244 252 265 248 253 237 187  0.0000
1706887093.8405 212 248 257 264 247 249 240 190  0.0000
1706887093.8487 209 243 253 258 246 253 239 194  0.0000
1706887093.8565 204 243 250 265 255 255 239 200  0.0000
1706887093.8649 200 243 252 267 250 252 243 195  0.0000
1706887093.8731 197 236 245 260 248 256 248 192  0.0000
1706887093.8811 195 239 252 270 254 258 243 188  0.0000
1706887093.8889 206 243 264 268 249 249 238 192  0.0000
1706887093.8966 203 239 250 260 238 246 247 197  0.0000
1706887093.9048 196 242 254 271 248 256 238 192  0.0000
1706887093.9133 210 247 259 265 247 255 250 207  0.0000
1706887093.9205 206 241 251 264 255 266 268 217  0.0000
1706887093.9285 203 240 245 259 245 263 242 196  0.0000
1706887093.9373 207 248 262 267 259 279 269 212  0.0000
1706887093.9444 205 249 274 292 271 282 257 209  0.0000
1706887093.9526 223 267 284 287 256 265 255 195  0.0000
1706887093.9604 221 259 277 277 256 264 252 198  0.0000
1706887093.9692 207 248 262 265 247 257 248 179  0.0000
1706887093.9763 228 254 262 272 259 261 251 202  0.0000
1706887093.9852 218 253 267 276 257 264 244 188  0.0000
1706887093.9933 215 254 265 274 249 253 238 186  0.0000
1706887094.0005 216 245 246 253 237 253 251 198  0.0000
1706887094.0093 205 245 262 275 260 262 249 198  0.0000
1706887094.0169 207 240 242 258 249 251 242 186  0.0000
1706887094.0252 198 237 256 270 248 258 248 197  0.0000
1706887094.0329 205 247 262 278 259 261 247 195  0.0000
1706887094.0411 205 247 259 276 253 249 240 190  0.0000
1706887094.0483 220 255 265 273 247 252 239 192  0.0000
1706887094.0570 213 249 259 271 253 259 251 196  0.0000
1706887094.0647 205 239 260 277 255 258 247 198  0.0000
1706887094.0729 207 250 260 277 263 264 248 192  0.0000
1706887094.0807 210 246 262 283 265 262 242 193  0.0000
1706887094.0889 204 247 258 283 255 257 247 191  0.0000
1706887094.0971 202 250 280 282 264 258 243 197  0.0000
1706887094.1048 214 252 263 273 244 255 242 194  0.0000
1706887094.1136 210 247 261 270 249 256 242 197  0.0000
1706887094.1208 214 245 258 273 249 255 245 194  0.0000
1706887094.1286 210 247 266 272 251 256 245 196  0.0000
1706887094.1368 203 236 256 270 249 254 245 197  0.0000
1706887094.1450 203 239 263 282 259 263 247 197  0.0000
1706887094.1526 206 254 266 279 259 258 241 193  0.0000
1706887094.1608 206 247 264 274 253 258 243 190  0.0000
1706887094.1687 211 255 266 277 257 255 247 192  0.0000
1706887094.1764 206 245 260 276 256 253 242 184  0.0000
1706887094.1847 214 251 259 265 247 244 224 173  0.0000
1706887094.1927 212 249 257 260 228 243 233 182  0.0000
1706887094.2004 189 217 234 254 247 251 237 181  0.0000
1706887094.2087 205 246 263 277 257 260 245 188  0.0000
1706887094.2165 192 219 237 264 247 254 245 190  0.0000
1706887094.2253 177 228 250 269 255 255 238 185  0.0000
1706887094.2325 193 242 258 271 248 251 241 195  0.0000
1706887094.2406 204 246 262 269 252 267 265 214  0.0000
1706887094.2483 204 245 258 273 252 252 243 197  0.0000
1706887094.2565 199 245 252 265 254 267 255 206  0.0000
1706887094.2643 202 245 267 289 270 268 252 196  0.0000
1706887094.2732 213 262 275 274 257 253 249 193  0.0000
1706887094.2804 217 251 266 282 258 255 240 189  0.0000
1706887094.2884 213 253 264 279 251 260 246 194  0.0000
1706887094.2973 219 249 260 268 255 253 241 193  0.0000
1706887094.3045 210 255 270 279 259 255 250 196  0.0000
1706887094.3133 203 248 268 273 255 263 244 195  0.0000
1706887094.3211 212 245 254 265 249 258 246 192  0.0000
1706887094.3292 207 240 257 273 263 266 247 197  0.0000
1706887094.3364 208 247 266 272 254 259 246 192  0.0000
1706887094.3452 212 239 253 270 251 258 247 195  0.0000
1706887094.3531 207 250 266 278 263 265 254 199  0.0000
1706887094.3603 207 251 265 275 251 254 243 191  0.0000
1706887094.3687 206 249 265 272 251 252 241 191  0.0000
1706887094.3768 211 253 262 274 258 264 254 200  0.0000
1706887094.3850 211 251 264 277 259 259 247 196  0.0000
1706887094.3927 211 254 264 270 250 253 242 194  0.0000
1706887094.4009 212 246 259 269 263 266 257 199  0.0000
1706887094.4091 206 242 262 277 257 258 245 191  0.0000
1706887094.4163 207 247 262 278 260 256 238 195  0.0000
1706887094.4246 211 249 259 272 263 261 253 203  0.0000
1706887094.4328 207 251 270 274 264 276 263 212  0.0000
1706887094.4406 206 248 275 295 280 276 252 198  0.0000
1706887094.4487 220 252 268 277 259 264 246 198  0.0000
1706887094.4570 206 247 281 295 278 270 260 203  0.0000
1706887094.4653 223 269 286 286 266 268 250 206  0.0000
1706887094.4724 234 260 273 283 261 268 254 197  0.0000
1706887094.4806 211 249 258 274 260 270 246 183  0.0000
1706887094.4883 201 246 265 282 257 260 241 187  0.0000
1706887094.4966 221 260 271 281 262 265 243 177  0.0000
1706887094.5048 218 255 268 271 239 238 233 186  0.0000
1706887094.5130 211 246 251 255 246 253 239 193  0.0000
1706887094.5213 194 234 252 267 257 254 247 198  0.0000
1706887094.5284 208 244 257 268 247 255 238 185  0.0000
1706887094.5372 191 229 256 275 259 264 250 194  0.0000
1706887094.5444 204 250 265 278 265 260 248 190  0.0000
1706887094.5525 210 253 263 277 258 252 246 194  0.0000
1706887094.5613 203 249 268 279 254 263 243 192  0.0000
1706887094.5690 209 252 263 275 263 263 246 195  0.0000
1706887094.5773 204 245 260 270 252 256 239 194  0.0000
1706887094.5850 219 250 259 269 249 258 250 196  0.0000
1706887094.5932 212 248 260 273 254 255 248 195  0.0000
1706887094.6012 205 245 262 278 255 258 244 193  0.0000
1706887094.6090 208 242 256 274 259 265 250 196  0.0000
1706887094.6168 204 246 257 274 259 260 245 192  0.0000
1706887094.6250 205 245 261 269 254 260 244 186  0.0000
1706887094.6328 212 248 261 276 256 258 240 194  0.0000
1706887094.6409 204 247 257 266 249 258 243 194  0.0000
1706887094.6490 206 252 258 270 252 254 242 194  0.0000
1706887094.6568 207 251 263 274 252 257 248 198  0.0000
1706887094.6646 202 244 255 266 251 258 248 192  0.0000
1706887094.6728 206 243 255 269 256 260 244 183  0.0000
1706887094.6806 206 246 264 277 253 251 227 171  0.0000
1706887094.6887 204 245 260 268 257 259 243 192  0.0000
1706887094.6970 208 247 262 274 251 239 220 174  0.0000
1706887094.7048 214 256 254 260 221 244 230 184  0.0000
1706887094.7137 198 229 233 252 235 247 239 191  0.0000
1706887094.7209 185 230 250 260 254 256 246 193  0.0000
1706887094.7286 205 241 258 275 256 253 246 193  0.0000
1706887094.7367 185 229 251 260 248 253 243 194  0.0000
1706887094.7449 197 239 246 262 252 253 245 201  0.0000
1706887094.7527 200 246 260 276 268 275 264 209  0.0000
1706887094.7609 204 246 269 287 263 259 245 192  0.0000
1706887094.7687 211 247 262 277 253 259 245 198  0.0000
1706887094.7763 197 250 279 292 261 263 246 198  0.0000
1706887094.7846 227 260 270 276 252 255 245 196  0.0000
1706887094.7928 227 250 260 268 249 255 247 198  0.0000
1706887094.8006 212 249 254 274 253 256 246 198  0.0000
1706887094.8089 207 241 260 272 254 258 245 193  0.0000
1706887094.8167 211 246 267 278 251 258 247 197  0.0000
1706887094.8253 212 247 259 272 257 264 249 194  0.0000
1706887094.8325 208 245 257 274 258 251 242 194  0.0000
1706887094.8407 209 254 269 273 247 260 245 197  0.0000
1706887094.8485 207 248 264 272 254 254 245 200  0.0000
1706887094.8563 209 241 251 270 255 258 244 199  0.0000
1706887094.8653 207 248 254 269 248 254 250 199  0.0000
1706887094.8729 219 250 260 273 257 264 250 200  0.0000
1706887094.8811 203 240 251 269 253 260 240 200  0.0000
1706887094.8893 210 249 263 279 256 255 251 193  0.0000
1706887094.8971 218 251 265 275 255 251 240 191  0.0000
1706887094.9053 214 252 263 275 254 262 246 193  0.0000
1706887094.9130 211 256 268 280 259 260 247 196  0.0000
1706887094.9207 216 255 264 268 249 252 251 203  0.0000
1706887094.9290 208 249 256 270 254 252 241 190  0.0000
1706887094.9372 212 246 262 275 261 260 251 213  0.0000
1706887094.9450 208 247 260 272 258 272 270 210  0.0000
1706887094.9533 208 247 277 292 282 275 256 209  0.0000
1706887094.9613 216 261 279 288 264 264 251 202  0.0000
