% Edge sensor logfile normalized 'log_20240202_162221.774/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887349.8151 210 247 259 260 237 251 234 189  0.0000
1706887349.8240 204 244 254 258 239 242 239 198  0.0000
1706887349.8311 207 244 252 261 246 247 241 214  0.0000
1706887349.8395 196 233 242 259 248 258 250 215  0.0000
1706887349.8483 203 242 255 268 247 255 254 221  0.0000
1706887349.8558 207 237 250 263 256 264 258 228  0.0000
1706887349.8635 199 242 254 279 269 275 272 242  0.0000
1706887349.8722 203 242 252 273 276 286 277 247  0.0000
1706887349.8794 208 246 264 284 296 299 294 274  0.0000
1706887349.8871 206 248 260 289 306 311 322 288  0.0000
1706887349.8959 206 250 289 317 325 336 324 285  0.0000
1706887349.9035 211 262 296 328 343 347 337 297  0.0000
1706887349.9111 205 263 313 358 360 355 339 286  0.0000
1706887349.9198 211 275 330 367 361 351 324 279  0.0000
1706887349.9268 229 302 353 389 371 352 322 281  0.0000
1706887349.9356 228 310 366 390 366 351 334 298  0.0000
1706887349.9443 236 314 379 406 389 368 332 279  0.0000
1706887349.9509 246 328 387 410 373 343 312 252  0.0000
1706887349.9596 243 332 391 422 378 346 296 244  0.0000
1706887349.9683 278 359 404 427 370 327 275 221  0.0000
1706887349.9757 284 347 384 409 355 318 268 207  0.0000
1706887349.9831 282 341 371 398 339 287 239 177  0.0000
1706887349.9918 282 337 362 387 333 282 235 182  0.0000
1706887349.9993 288 336 352 372 308 271 237 194  0.0000
1706887350.0072 280 320 323 329 283 266 244 196  0.0000
1706887350.0160 268 306 324 339 289 279 250 191  0.0000
1706887350.0235 280 310 316 322 271 262 247 192  0.0000
1706887350.0310 279 304 298 299 255 257 241 190  0.0000
1706887350.0400 285 307 288 287 259 253 240 189  0.0000
1706887350.0477 274 284 267 267 244 255 245 194  0.0000
1706887350.0555 264 275 259 269 258 259 239 184  0.0000
1706887350.0642 263 268 264 276 254 259 238 182  0.0000
1706887350.0709 250 260 264 279 252 260 240 188  0.0000
1706887350.0795 231 252 253 271 252 246 239 192  0.0000
1706887350.0883 237 253 257 270 251 255 238 186  0.0000
1706887350.0949 219 234 252 258 249 250 241 191  0.0000
1706887350.1038 207 236 251 262 254 259 242 189  0.0000
1706887350.1125 208 242 256 265 261 250 241 197  0.0000
1706887350.1191 210 236 250 267 257 260 252 190  0.0000
1706887350.1276 206 238 255 271 251 250 238 190  0.0000
1706887350.1363 204 247 258 269 250 252 237 173  0.0000
1706887350.1429 206 241 250 257 228 229 228 181  0.0000
1706887350.1518 207 245 246 250 237 259 242 193  0.0000
1706887350.1596 198 239 237 244 234 247 236 186  0.0000
1706887350.1672 184 204 226 251 236 252 240 184  0.0000
1706887350.1750 184 227 246 256 248 249 243 190  0.0000
1706887350.1834 195 238 248 263 245 258 256 206  0.0000
1706887350.1911 196 236 250 262 249 262 252 201  0.0000
1706887350.1988 197 234 253 268 254 275 258 200  0.0000
1706887350.2078 202 236 254 281 267 270 257 200  0.0000
1706887350.2154 203 245 261 270 254 255 244 201  0.0000
1706887350.2232 214 249 263 283 260 261 250 193  0.0000
1706887350.2318 211 247 261 268 251 257 242 195  0.0000
1706887350.2394 212 245 259 266 262 259 244 193  0.0000
1706887350.2471 203 245 258 266 254 264 243 198  0.0000
1706887350.2561 211 243 257 265 251 260 249 190  0.0000
1706887350.2638 202 240 248 269 256 263 248 195  0.0000
1706887350.2716 202 241 264 276 259 263 257 193  0.0000
1706887350.2801 202 242 251 268 247 257 246 192  0.0000
1706887350.2876 207 247 258 268 252 266 253 197  0.0000
1706887350.2954 207 250 262 273 251 262 252 202  0.0000
1706887350.3043 203 242 255 265 254 263 255 197  0.0000
1706887350.3109 202 244 261 270 258 269 250 191  0.0000
1706887350.3199 208 241 261 276 263 268 248 203  0.0000
1706887350.3283 204 246 261 270 256 263 254 203  0.0000
1706887350.3355 202 241 261 272 257 261 257 206  0.0000
1706887350.3433 205 243 268 281 279 280 263 210  0.0000
1706887350.3522 205 242 253 272 255 263 249 194  0.0000
1706887350.3589 199 236 268 285 290 288 269 204  0.0000
1706887350.3678 212 263 281 282 274 266 261 202  0.0000
1706887350.3756 221 260 279 281 267 263 258 201  0.0000
1706887350.3838 209 247 265 278 259 268 236 170  0.0000
1706887350.3916 210 245 263 271 263 265 253 196  0.0000
1706887350.4006 203 240 264 270 255 254 237 183  0.0000
1706887350.4071 203 243 253 258 244 259 251 204  0.0000
1706887350.4150 191 224 243 261 254 259 256 199  0.0000
1706887350.4237 189 235 253 272 255 263 252 198  0.0000
1706887350.4310 202 241 261 276 259 270 252 189  0.0000
1706887350.4389 204 248 260 272 250 256 245 202  0.0000
1706887350.4477 215 249 254 265 253 256 246 190  0.0000
1706887350.4554 200 234 255 262 256 267 256 204  0.0000
1706887350.4632 207 239 257 273 258 270 256 201  0.0000
1706887350.4719 201 233 244 265 256 265 256 199  0.0000
1706887350.4791 201 242 255 277 257 266 256 201  0.0000
1706887350.4870 210 243 258 266 249 259 248 199  0.0000
1706887350.4959 205 238 243 267 252 261 249 197  0.0000
1706887350.5035 200 238 246 268 255 258 245 196  0.0000
1706887350.5112 205 240 242 266 251 259 252 194  0.0000
1706887350.5201 201 233 246 258 251 259 251 197  0.0000
1706887350.5275 207 235 256 268 262 267 254 196  0.0000
1706887350.5352 200 241 253 266 254 261 246 192  0.0000
1706887350.5440 197 239 254 263 245 245 225 176  0.0000
1706887350.5517 205 242 252 262 248 260 246 191  0.0000
1706887350.5594 202 241 246 263 227 237 230 185  0.0000
1706887350.5682 198 221 222 245 233 252 244 194  0.0000
1706887350.5748 174 220 238 264 254 261 246 193  0.0000
1706887350.5834 185 227 246 261 244 254 247 200  0.0000
1706887350.5923 208 240 253 268 250 268 255 200  0.0000
1706887350.5990 195 247 255 268 249 262 262 210  0.0000
1706887350.6078 196 236 250 268 260 273 261 199  0.0000
1706887350.6156 204 248 265 279 262 268 258 211  0.0000
1706887350.6232 211 250 263 277 255 264 252 198  0.0000
1706887350.6318 203 241 257 268 253 261 248 198  0.0000
1706887350.6396 201 243 262 277 255 262 249 193  0.0000
1706887350.6470 206 246 263 274 254 258 245 192  0.0000
1706887350.6549 209 242 257 264 249 263 246 202  0.0000
1706887350.6637 210 247 260 262 253 264 257 211  0.0000
1706887350.6713 197 239 250 271 260 261 249 194  0.0000
1706887350.6788 197 238 251 275 256 266 252 194  0.0000
1706887350.6877 201 236 257 276 263 271 253 203  0.0000
1706887350.6951 198 240 262 271 259 270 250 199  0.0000
1706887350.7030 198 242 259 271 248 263 241 195  0.0000
1706887350.7119 203 244 256 268 252 259 252 198  0.0000
1706887350.7196 195 239 249 265 250 259 249 193  0.0000
1706887350.7270 201 240 250 269 245 253 247 192  0.0000
1706887350.7359 197 239 261 267 258 264 254 208  0.0000
1706887350.7434 199 241 261 279 274 275 270 210  0.0000
1706887350.7513 207 250 258 269 252 261 245 193  0.0000
1706887350.7601 207 247 259 279 284 287 267 209  0.0000
1706887350.7668 219 252 285 289 275 269 253 204  0.0000
1706887350.7750 225 261 269 274 257 257 247 206  0.0000
1706887350.7844 216 247 266 274 259 263 251 192  0.0000
1706887350.7910 198 236 258 277 253 261 247 195  0.0000
1706887350.7988 210 252 270 272 254 259 237 183  0.0000
1706887350.8077 209 250 264 270 241 245 241 193  0.0000
1706887350.8153 205 233 241 259 247 257 244 198  0.0000
1706887350.8231 193 239 261 270 256 259 252 202  0.0000
1706887350.8315 202 243 259 270 260 264 250 198  0.0000
1706887350.8389 196 243 262 272 257 261 253 192  0.0000
1706887350.8469 203 243 264 272 261 265 252 199  0.0000
1706887350.8557 203 243 263 277 262 267 253 200  0.0000
1706887350.8633 206 244 261 274 258 257 246 195  0.0000
1706887350.8709 212 244 261 271 262 258 253 202  0.0000
1706887350.8795 201 233 253 271 255 261 257 204  0.0000
1706887350.8871 201 239 252 275 262 266 244 195  0.0000
1706887350.8950 202 238 260 278 259 256 249 191  0.0000
1706887350.9040 211 247 266 280 267 264 250 194  0.0000
1706887350.9116 198 238 258 275 258 260 247 196  0.0000
1706887350.9193 206 248 262 280 261 260 251 198  0.0000
1706887350.9278 206 234 251 265 258 263 257 203  0.0000
1706887350.9355 205 246 259 274 265 262 250 193  0.0000
1706887350.9433 206 239 255 273 255 258 234 171  0.0000
1706887350.9522 196 229 251 273 260 266 254 198  0.0000
1706887350.9589 195 238 263 269 250 240 217 170  0.0000
1706887350.9677 207 244 247 247 227 242 239 188  0.0000
1706887350.9755 177 214 238 261 239 248 242 192  0.0000
1706887350.9829 184 232 257 268 256 259 245 204  0.0000
1706887350.9919 205 238 252 274 254 266 257 200  0.0000
1706887350.9997 187 224 246 265 251 261 254 207  0.0000
1706887351.0071 193 240 254 278 270 274 265 204  0.0000
1706887351.0150 201 253 273 288 265 262 250 194  0.0000
1706887351.0240 219 251 263 277 255 264 251 203  0.0000
1706887351.0313 201 245 256 265 253 268 249 192  0.0000
1706887351.0392 223 251 259 275 259 263 259 201  0.0000
1706887351.0481 199 238 252 274 255 259 251 196  0.0000
1706887351.0556 196 242 267 283 264 265 252 202  0.0000
1706887351.0635 202 241 255 279 256 258 250 191  0.0000
1706887351.0724 201 247 265 275 253 258 249 194  0.0000
1706887351.0797 207 248 265 278 257 258 248 198  0.0000
1706887351.0875 205 247 256 268 260 262 249 197  0.0000
1706887351.0964 205 236 254 270 257 265 253 198  0.0000
1706887351.1029 196 240 257 282 264 267 258 199  0.0000
1706887351.1118 198 240 256 270 254 263 249 195  0.0000
1706887351.1197 195 237 258 273 261 260 249 194  0.0000
1706887351.1269 211 248 264 281 260 263 251 200  0.0000
1706887351.1348 207 242 256 268 253 260 254 203  0.0000
1706887351.1436 194 238 260 276 259 269 266 223  0.0000
1706887351.1513 202 241 259 277 268 269 248 204  0.0000
1706887351.1591 207 243 265 282 270 277 272 217  0.0000
1706887351.1682 195 245 277 300 287 276 258 207  0.0000
1706887351.1749 234 267 282 285 273 271 253 208  0.0000
1706887351.1835 217 254 264 280 258 264 251 198  0.0000
1706887351.1922 206 245 258 272 254 260 252 198  0.0000
1706887351.1989 212 243 262 279 265 268 251 190  0.0000
1706887351.2069 208 238 257 271 250 248 240 193  0.0000
1706887351.2158 201 227 245 261 252 268 257 198  0.0000
1706887351.2234 197 237 263 276 262 261 247 195  0.0000
1706887351.2318 200 246 256 265 254 260 242 192  0.0000
1706887351.2396 200 241 260 277 258 266 258 201  0.0000
1706887351.2472 202 252 258 277 257 263 255 202  0.0000
1706887351.2550 209 237 247 268 255 261 252 198  0.0000
1706887351.2639 203 241 256 278 264 268 254 196  0.0000
1706887351.2715 204 239 262 277 259 263 246 189  0.0000
1706887351.2789 212 244 257 274 261 256 247 195  0.0000
1706887351.2878 203 240 253 274 259 264 257 196  0.0000
1706887351.2954 210 249 262 276 255 258 247 198  0.0000
1706887351.3032 205 246 255 269 252 263 244 194  0.0000
1706887351.3122 200 240 259 276 263 270 255 206  0.0000
1706887351.3189 198 240 258 278 257 263 245 191  0.0000
1706887351.3275 205 243 256 273 256 259 251 197  0.0000
1706887351.3360 199 239 263 278 258 260 250 196  0.0000
1706887351.3437 203 242 263 272 258 260 241 175  0.0000
1706887351.3515 204 243 252 271 255 259 249 197  0.0000
1706887351.3604 205 236 256 273 259 253 231 176  0.0000
1706887351.3669 195 235 247 260 237 245 239 182  0.0000
1706887351.3758 187 216 222 256 245 257 248 194  0.0000
1706887351.3843 178 230 251 265 259 259 248 188  0.0000
1706887351.3909 203 245 262 278 259 260 242 194  0.0000
1706887351.3988 186 227 244 261 248 257 244 204  0.0000
1706887351.4077 192 234 250 264 254 276 271 215  0.0000
1706887351.4152 194 240 258 286 270 269 254 197  0.0000
1706887351.4231 215 251 261 274 257 261 251 200  0.0000
1706887351.4317 208 243 262 284 262 265 249 196  0.0000
1706887351.4393 216 246 265 275 262 261 249 193  0.0000
1706887351.4471 216 242 254 270 252 263 254 198  0.0000
1706887351.4561 201 234 252 274 256 263 249 203  0.0000
1706887351.4636 196 240 252 274 258 261 250 192  0.0000
1706887351.4714 202 234 255 275 255 262 261 205  0.0000
1706887351.4799 203 246 264 281 263 263 255 195  0.0000
1706887351.4875 201 239 258 279 262 263 245 196  0.0000
1706887351.4955 212 251 265 270 254 257 248 200  0.0000
1706887351.5043 209 242 257 271 258 258 247 204  0.0000
1706887351.5110 200 243 259 271 256 257 247 199  0.0000
1706887351.5190 203 239 256 269 260 268 261 203  0.0000
1706887351.5277 202 240 260 274 265 268 254 202  0.0000
1706887351.5354 203 241 257 273 257 254 245 192  0.0000
1706887351.5433 213 253 264 276 263 263 259 220  0.0000
1706887351.5520 205 247 259 272 258 259 255 200  0.0000
1706887351.5597 207 245 260 275 255 270 272 216  0.0000
1706887351.5675 205 244 265 291 286 281 264 209  0.0000
1706887351.5764 216 260 277 289 275 274 263 204  0.0000
1706887351.5836 210 250 273 278 269 269 249 196  0.0000
1706887351.5913 206 246 264 274 261 260 252 197  0.0000
1706887351.6002 211 254 268 278 270 270 253 191  0.0000
1706887351.6069 207 246 273 281 256 250 231 175  0.0000
1706887351.6158 209 240 252 262 247 255 249 199  0.0000
1706887351.6236 189 225 248 270 260 260 250 199  0.0000
1706887351.6308 205 240 262 276 263 266 250 199  0.0000
1706887351.6397 192 240 262 273 264 259 251 203  0.0000
1706887351.6475 198 238 256 276 264 260 247 190  0.0000
1706887351.6551 203 243 262 276 259 262 249 199  0.0000
1706887351.6631 209 246 261 273 260 263 249 193  0.0000
1706887351.6720 199 236 249 270 259 256 252 201  0.0000
1706887351.6793 203 242 259 274 263 259 247 201  0.0000
1706887351.6871 209 241 256 268 260 251 250 199  0.0000
1706887351.6961 194 236 256 273 258 257 250 195  0.0000
1706887351.7037 202 245 259 276 263 261 252 204  0.0000
1706887351.7116 211 241 260 274 258 256 244 205  0.0000
1706887351.7204 200 237 259 277 261 262 251 199  0.0000
1706887351.7275 200 239 261 273 259 263 249 197  0.0000
1706887351.7353 208 242 254 274 254 259 250 197  0.0000
1706887351.7442 203 233 251 272 258 263 252 194  0.0000
1706887351.7509 200 247 265 279 266 265 246 188  0.0000
1706887351.7598 207 246 266 274 252 250 232 174  0.0000
1706887351.7677 206 242 251 256 234 239 231 182  0.0000
